"time","heatCapacitor.T","filter.y","idealPump.V_flow","idealPump.w","pipe.Q_flow","pipe.volumeFlow","pipe.V_flow","prescribedHeatFlow.Q_flow","speed.w"
465,322.9984928665942,14.87044467204023,0.992284786624309,1.027117515440035,14.87042966675051,0.992284786624309,0.992284786624309,14.87044467204023,1.027117515440035
470,322.9985685400852,14.47592643776509,0.9411601011605808,0.9904261477092474,14.47591017457586,0.9411601011605808,0.9411601011605808,14.47592643776509,0.9904261477092474
475,322.9986361178724,14.08518621359579,0.8930279151295507,0.9555360096168412,14.08520346334223,0.8930279151295507,0.8930279151295507,14.08518621359579,0.9555360096168412
480,322.998705665834,13.69876471326655,0.8477503588565952,0.9223788293034725,13.6987596308021,0.8477503588565952,0.8477503588565952,13.69876471326655,0.9223788293034725
480,322.998705665834,13.69876471326655,0.8477503588565952,0.9223788293034725,13.6987596308021,0.8477503588565952,0.8477503588565952,13.69876471326655,0.9223788293034725
485,322.9987673162059,13.31714334855561,0.8050954961494596,0.890815648218412,13.31713119964246,0.8050954961494596,0.8050954961494596,13.31714334855561,0.890815648218412
490,322.9988258429946,12.94073940520645,0.7649143352862313,0.860765913572359,12.94072802646002,0.7649143352862313,0.7649143352862313,12.94073940520645,0.860765913572359
495,322.9988809236277,12.56992221527177,0.7270424729377827,0.8321356613308376,12.56991121198956,0.7270424729377827,0.7270424729377827,12.56992221527177,0.8321356613308376
500,322.9989316682328,12.20502268639508,0.6913243830087028,0.8048352486581256,12.20501275026459,0.6913243830087028,0.6913243830087028,12.20502268639508,0.8048352486581256
505,322.9989805770165,11.84631589633631,0.6576309715683463,0.7787930588342401,11.84630605931824,0.6576309715683463,0.6576309715683463,11.84631589633631,0.7787930588342401
510,322.9990290502766,11.49404391261236,0.6258374004841502,0.7539389322613902,11.4940265562542,0.6258374004841502,0.6258374004841502,11.49404391261236,0.7539389322613902
510,322.9990290502766,11.49404391261236,0.6258374004841502,0.7539389322613902,11.4940265562542,0.6258374004841502,0.6258374004841502,11.49404391261236,0.7539389322613902
515,322.9990701275797,11.14841087097233,0.5957838146727108,0.7301728647294057,11.14840248729018,0.5957838146727108,0.5957838146727108,11.14841087097233,0.7301728647294057
520,322.9991105953429,10.80958371462047,0.5673915862675201,0.7074566655075383,10.80957565932897,0.5673915862675201,0.5673915862675201,10.80958371462047,0.7074566655075383
525,322.9991485251298,10.47769922789616,0.5405429737222007,0.6857195166528001,10.47769254006892,0.5405429737222007,0.5405429737222007,10.47769922789616,0.6857195166528001
530,322.9991845434502,10.15286701714688,0.5151435651575035,0.6649073635418028,10.15286005108908,0.5151435651575035,0.5151435651575035,10.15286701714688,0.6649073635418028
535,322.9992183192164,9.835171233187674,0.4910986108225132,0.6449640944179578,9.835164843460234,0.4910986108225132,0.4910986108225132,9.835171233187674,0.6449640944179578
540,322.9992502898894,9.524671413967651,0.4683259432721611,0.6258422404115216,9.524665126856519,0.4683259432721611,0.4683259432721611,9.524671413967651,0.6258422404115216
540,322.9992502898894,9.524671413967651,0.4683259432721611,0.6258422404115216,9.524665126856519,0.4683259432721611,0.4683259432721611,9.524671413967651,0.6258422404115216
545,322.9992825656052,9.221723061038922,0.4467682671007095,0.607513955718449,9.221716326327851,0.4467682671007095,0.4467682671007095,9.221723061038922,0.607513955718449
550,322.9993172040769,8.927826960447154,0.4264533135425676,0.5900243129446611,8.927819840972461,0.4264533135425676,0.4264533135425676,8.927826960447154,0.5900243129446611
555,322.9993536852937,8.644644724086522,0.40741364547181,0.5734254992495678,8.644637276674473,0.40741364547181,0.40741364547181,8.644644724086522,0.5734254992495678
560,322.9993916294615,8.373651179995013,0.389665539095313,0.5577583046420727,8.373643421780002,0.389665539095313,0.389665539095313,8.373651179995013,0.5577583046420727
565,322.9994306684412,8.116157424244817,0.3732127127143988,0.5430544715197183,8.116149513292328,0.3732127127143988,0.3732127127143988,8.116157424244817,0.5430544715197183
570,322.9994706968427,7.873315863667462,0.3580517660564624,0.5293407522372988,7.873307786336909,0.3580517660564624,0.3580517660564624,7.873315863667462,0.5293407522372988
570,322.9994706968427,7.873315863667462,0.3580517660564624,0.5293407522372988,7.873307786336909,0.3580517660564624,0.3580517660564624,7.873315863667462,0.5293407522372988
575,322.999498752527,7.644159502122465,0.3440459214099987,0.5165220089802797,7.644156357562736,0.3440459214099987,0.3440459214099987,7.644159502122465,0.5165220089802797
575.6161439801504,322.9995005226255,7.616477622162829,0.3423758771959302,0.51498345245222,7.616475050478869,0.3423758771959302,0.3423758771959302,7.616477622162829,0.51498345245222
575.6161439801504,322.9995005226255,7.616477622162829,0.3423758771959302,0.51498345245222,7.616475050478869,0.3423758771959302,0.3423758771959302,7.616477622162829,0.51498345245222
580,322.9995112417367,7.421193022418509,0.3306876876368204,0.5041528916199398,7.421190511863358,0.3306876876368204,0.3306876876368204,7.421193022418509,0.5041528916199398
585,322.9995235931582,7.202096973213167,0.3178176568795466,0.4920949787915473,7.20209449054164,0.3178176568795466,0.3178176568795466,7.202096973213167,0.4920949787915473
590,322.9995357138529,6.987005252620332,0.3054228029248852,0.4803430135566652,6.98700291782518,0.3054228029248852,0.3054228029248852,6.987005252620332,0.4803430135566652
595,322.9995476733346,6.776036181470754,0.2934905467169442,0.4688921080360149,6.776033760385474,0.2934905467169442,0.2934905467169442,6.776036181470754,0.4688921080360149
600,322.9995593763117,6.569286487015879,0.2820068275099921,0.4577358698406194,6.569284100645518,0.2820068275099921,0.2820068275099921,6.569286487015879,0.4577358698406194
600,322.9995593763117,6.569286487015879,0.2820068275099921,0.4577358698406194,6.569284100645518,0.2820068275099921,0.2820068275099921,6.569286487015879,0.4577358698406194
605,322.9995707591579,6.366838680234459,0.2709578199248323,0.4468679961548952,6.366836427359374,0.2709578199248323,0.2709578199248323,6.366838680234459,0.4468679961548952
610,322.9995818950601,6.168748873693052,0.2603298409295,0.4362821752087844,6.168746680881839,0.2603298409295,0.2603298409295,6.168748873693052,0.4362821752087844
615,322.9995927670159,5.97506225856765,0.2501088356448941,0.4259715528760968,5.975060183061373,0.2501088356448941,0.2501088356448941,5.97506225856765,0.4259715528760968
620,322.9996033704547,5.785809621485219,0.24028073520986,0.4159290549475321,5.785807488626574,0.24028073520986,0.24028073520986,5.785809621485219,0.4159290549475321
625,322.9996136938872,5.601009253266105,0.2308319730579596,0.406147900572602,5.601007147968346,0.2308319730579596,0.2308319730579596,5.601009253266105,0.406147900572602
630,322.9996237354013,5.420667739768776,0.2217492747266658,0.3966213902735795,5.420665845483541,0.2217492747266658,0.2217492747266658,5.420667739768776,0.3966213902735795
630,322.9996237354013,5.420667739768776,0.2217492747266658,0.3966213902735795,5.420665845483541,0.2217492747266658,0.2217492747266658,5.420667739768776,0.3966213902735795
635,322.9996335210651,5.244782609550185,0.2130192377150752,0.3873424526702806,5.244780683869522,0.2130192377150752,0.2130192377150752,5.244782609550185,0.3873424526702806
640,322.999643012889,5.073337154197035,0.2046289529427335,0.378304284553377,5.073335287808561,0.2046289529427335,0.2046289529427335,5.073337154197035,0.378304284553377
645,322.9996522468538,4.906309124023628,0.1965659205904899,0.3695002687319587,4.906307323214435,0.1965659205904899,0.1965659205904899,4.906309124023628,0.3695002687319587
